No    ,Deprem Kodu,Olus tarihi,Olus zamani,Enlem,Boylam,Der(km),xM,MD,ML,Mw,Ms,Mb,Tip,Yer
97,2.02402E+13,2024.02.26,26:01.8,37.972,27.1463,5.3,2.3,0,2.3,0,0,0,Ke,KUSADASI KORFEZI (EGE DENIZI)
98,2.02402E+13,2024.02.26,51:13.9,38.1133,37.6258,2.4,2,0,2,0,0,0,Ke,TAPKIRANKALE-ELBISTAN (KAHRAMANMARAS) [South West  2.0 km]
99,2.02402E+13,2024.02.26,17:40.2,38.3393,38.7017,5,2.2,0,2.2,0,0,0,Ke,ERDEMLI-KALE (MALATYA) [South East  1.7 km]
100,2.02402E+13,2024.02.26,53:06.1,38.0815,37.8895,12.4,2,0,2,0,0,0,Ke,DOGANSEHIR (MALATYA) [South East  1.7 km]
101,2.02402E+13,2024.02.26,44:35.1,38.265,38.7642,5,3.7,0,3.6,3.7,0,0,Ke,BALPINARI-PUTURGE (MALATYA) [North East  2.9 km]
102,2.02402E+13,2024.02.26,58:54.6,37.3103,37.0223,11.2,2,0,2,0,0,0,Ke,CENNETPINARI-PAZARCIK (KAHRAMANMARAS) [East 1.3 km]
103,2.02402E+13,2024.02.26,21:25.8,40.1627,27.262,5,2,0,2,0,0,0,Ke,ISIKELI-BIGA (CANAKKALE) [West 2.0 km]
104,2.02402E+13,2024.02.26,46:13.6,40.299,27.016,5.2,2,0,2,0,0,0,Ke,GURGENDERE-BIGA (CANAKKALE) [North East  1.9 km]
105,2.02402E+13,2024.02.26,03:12.6,40.3502,27.66,11,2.2,0,2.2,0,0,0,Ke,ERDEK KORFEZI (MARMARA DENIZI)
106,2.02402E+13,2024.02.26,27:57.3,37.8848,36.6323,14.1,2.3,0,2.3,0,0,0,Ke,TEKIR- (KAHRAMANMARAS) [North East  1.1 km]
107,2.02402E+13,2024.02.26,17:53.1,37.0397,27.6408,7.4,2.8,0,2.8,0,0,0,Ke,PINARLIBELEN-BODRUM (MUGLA) [South East  5.5 km]
108,2.02402E+13,2024.02.26,39:11.5,40.3208,43.2465,21.8,2.3,0,2.3,0,0,0,Ke,AKCAKALE-KAGIZMAN (KARS) [North East  2.9 km]
109,2.02402E+13,2024.02.26,50:58.8,40.3712,27.6623,5.3,2.2,0,2.2,0,0,0,Ke,ERDEK KORFEZI (MARMARA DENIZI)
110,2.02402E+13,2024.02.26,02:26.8,40.35,43.2748,14.7,2.2,0,2.2,0,0,0,Ke,YAYLACIK-DIGOR (KARS) [South East  3.3 km]
111,2.02402E+13,2024.02.26,22:46.6,40.3353,43.2407,5,3.5,0,3.4,3.5,0,0,Ke,YAYLACIK-DIGOR (KARS) [South 4.0 km]
112,2.02402E+13,2024.02.26,05:29.4,36.9833,31.7012,2.3,2.1,0,2.1,0,0,0,Ke,CENDEVE-AKSEKI (ANTALYA) [West 2.3 km]
113,2.02402E+13,2024.02.26,41:38.9,37.3592,36.877,5.5,2,0,2,0,0,0,Ke,GOLLUHUYUK-TURKOGLU (KAHRAMANMARAS) [South West  3.2 km]
114,2.02402E+13,2024.02.26,31:16.8,38.1058,37.7835,2.1,2.4,0,2.4,0,0,0,Ke,FINDIKKOY-DOGANSEHIR (MALATYA) [South West  2.8 km]
